0,0
0.0666092,0.0652039
0.133218,0.0652039
0.199828,0.0652039
0.266437,0.0652039
0.333046,0.0833634
0.399655,0.0833634
0.466264,0.0833634
0.532873,0.0833634
0.599483,0.0940537
0.666092,0.0940537
0.732701,0.0940537
0.79931,0.0940537
0.865919,0.0984309
0.932529,0.0984309
0.999138,0.0984309
1.06575,0.0984309
1.13236,0.10157
1.19897,0.10157
1.26557,0.10157
1.33218,0.10157
1.39879,0.100457
1.4654,0.100457
1.53201,0.100457
1.59862,0.100457
1.66523,0.10532
1.73184,0.10532
1.79845,0.10532
1.86506,0.10532
1.93167,0.112072
1.99828,0.112072
2.06488,0.112072
2.13149,0.112072
2.1981,0.11101
2.26471,0.11101
2.33132,0.11101
2.39793,0.11101
2.46454,0.111214
2.53115,0.111214
2.59776,0.111214
2.66437,0.111214
2.73098,0.112648
2.79759,0.112648
2.86419,0.112648
2.9308,0.112648
2.99741,0.114811
3.06402,0.114811
3.13063,0.114811
3.19724,0.114811
3.26385,0.114972
3.33046,0.114972
3.39707,0.114972
3.46368,0.114972
3.53029,0.115803
3.5969,0.115803
3.6635,0.115803
3.73011,0.115803
3.79672,0.116665
3.86333,0.116665
3.92994,0.116665
3.99655,0.116665
4.06316,0.118213
4.12977,0.118213
4.19638,0.118213
4.26299,0.118213
4.3296,0.120474
4.39621,0.120474
4.46282,0.120474
4.52942,0.120474
4.59603,0.123891
4.66264,0.123891
4.72925,0.123891
4.79586,0.123891
4.86247,0.12489
4.92908,0.12489
4.99569,0.12489
5.0623,0.12489
5.12891,0.122876
5.19552,0.122876
5.26213,0.122876
5.32873,0.122876
5.39534,0.123354
5.46195,0.123354
5.52856,0.123354
5.59517,0.123354
5.66178,0.137442
5.72839,0.137442
5.795,0.137442
5.86161,0.137442
5.92822,0.159273
5.99483,0.159273
6.06144,0.159273
6.12804,0.159273
6.19465,0.165214
6.26126,0.165214
6.32787,0.165214
6.39448,0.165214
6.46109,0.163776
6.5277,0.163776
6.59431,0.163776
6.66092,0.163776
6.72753,0.16503
6.79414,0.16503
6.86075,0.16503
6.92735,0.16503
6.99396,0.16726
7.06057,0.16726
7.12718,0.16726
7.19379,0.16726
7.2604,0.17978
7.32701,0.17978
7.39362,0.17978
7.46023,0.17978
7.52684,0.196501
7.59345,0.196501
7.66006,0.196501
7.72666,0.196501
7.79327,0.203688
7.85988,0.203688
7.92649,0.203688
7.9931,0.203688
8.05971,0.201988
8.12632,0.201988
